product,additive,internal_standard,corr_factor,product_scaled,additive_scaled,Sample Name,Data File,Location,UV210_toluidine Rt(min),UV210_toluidine AreaAbs,UV210_P2Et Rt(min),UV210_P2Et AreaAbs,UV210_CF3_product Rt(min),UV210_CF3_product AreaAbs,UV210_Internal_standard Rt(min),UV210_Internal_standard AreaAbs,UV210_Additive_15 Rt(min),UV210_Additive_15 AreaAbs,UV210_Additive_17 Rt(min),UV210_Additive_17 AreaAbs,UV210_CF3-Cl Rt(min),UV210_CF3-Cl AreaAbs,UV210_CF3-Br Rt(min),UV210_CF3-Br AreaAbs,UV210_CF3-I Rt(min),UV210_CF3-I AreaAbs,UV210_OMe-Cl Rt(min),UV210_OMe-Cl AreaAbs,UV210_OMe_product Rt(min),UV210_OMe_product AreaAbs,UV210_OMe-Br Rt(min),UV210_OMe-Br AreaAbs,UV210_OMe-I Rt(min),UV210_OMe-I AreaAbs,UV210_Et-Cl Rt(min),UV210_Et-Cl AreaAbs,UV210_Et_product Rt(min),UV210_Et_product AreaAbs,UV210_Et-Br Rt(min),UV210_Et-Br AreaAbs,UV210_Additive_19 Rt(min),UV210_Additive_19 AreaAbs,UV210_Et-I Rt(min),UV210_Et-I AreaAbs,UV210_2pyr-Cl Rt(min),UV210_2pyr-Cl AreaAbs,UV210_2pyr_product Rt(min),UV210_2pyr_product AreaAbs,UV210_2pyr-Br Rt(min),UV210_2pyr-Br AreaAbs,UV210_2pyr-I Rt(min),UV210_2pyr-I AreaAbs,UV210_Additive_13 Rt(min),UV210_Additive_13 AreaAbs,UV210_3pyr-Cl Rt(min),UV210_3pyr-Cl AreaAbs,UV210_3pyr_product Rt(min),UV210_3pyr_product AreaAbs,UV210_3pyr-Br Rt(min),UV210_3pyr-Br AreaAbs,UV210_3pyr-I Rt(min),UV210_3pyr-I AreaAbs,UV210_BTMG Rt(min),UV210_BTMG AreaAbs
8126.16617,0,19866.06106,1.337543187,4.103392125,0,2017-Jan26-1536-CN-Plate1-364.Raw,2017-jan26-1536-cn-plate1-364.raw,23:L,0.467,45400.79644,0,0,0,0,1.776,19866.06106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.311,19226.20135,1.415,8126.16617,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.427,61153.46066
21563.30049,4880.92517,20865.02707,1.337543187,10.36729294,1.75446404,2017-Jan26-1536-CN-Plate1-380.Raw,2017-jan26-1536-cn-plate1-380.raw,24:L,0.468,47167.86394,0,0,0,0,1.776,20865.02707,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.422,21563.30049,1.342,31945.57049,0.456,4880.92517,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.427,65838.75791
4849.04509,0,19761.91427,1.042356705,1.918248424,0,2017-Jan26-1536-CN-Plate1-13.Raw,2017-jan26-1536-cn-plate1-13.raw,1:M,0.465,48977.29687,0.996,8337.00361,1.396,4849.04509,1.776,19761.91427,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7941.90580,0,21162.31426,1.042356705,2.933858815,0,2017-Jan26-1536-CN-Plate1-29.Raw,2017-jan26-1536-cn-plate1-29.raw,2:M,0.466,42442.13661,0.998,7930.29263,1.397,7941.90580,1.777,21162.31426,0,0,0,0,0,0,1.270,1331.26443,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8776.72725,0,19905.55744,1.042356705,3.446957245,0,2017-Jan26-1536-CN-Plate1-45.Raw,2017-jan26-1536-cn-plate1-45.raw,3:M,0.465,40647.68633,0.997,7777.49349,1.396,8776.72725,1.776,19905.55744,0,0,0,0,0,0,0,0,1.315,14259.71709,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,19921.35655,0.948682226,0,0,2017-Jan26-1536-CN-Plate1-61.Raw,2017-jan26-1536-cn-plate1-61.raw,4:M,0.466,48893.46170,0,0,0,0,1.776,19921.35655,0,0,0,0,0,0,0,0,0,0,1.075,21743.22560,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22514.80541,0,20461.23854,0.948682226,7.829216765,0,2017-Jan26-1536-CN-Plate1-77.Raw,2017-jan26-1536-cn-plate1-77.raw,5:M,0.466,43140.65077,0,0,0,0,1.776,20461.23854,0,0,0,0,0,0,0,0,0,0,0,0,1.224,22514.80541,1.113,11459.91815,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32726.66628,0,20698.96330,0.948682226,11.24955158,0,2017-Jan26-1536-CN-Plate1-93.Raw,2017-jan26-1536-cn-plate1-93.raw,6:M,0.466,42319.29161,0,0,0,0,1.776,20698.96330,0,0,0,0,0,0,0,0,0,0,0,0,1.224,32726.66628,0,0,1.174,10398.76496,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1232.39011,0,19659.13952,1.337543187,0.628858286,0,2017-Jan26-1536-CN-Plate1-109.Raw,2017-jan26-1536-cn-plate1-109.raw,7:M,0.467,48750.11206,0,0,0,0,1.776,19659.13952,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.311,15508.49076,1.421,1232.39011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25543.96098,0,20832.52320,1.337543187,12.30029297,0,2017-Jan26-1536-CN-Plate1-125.Raw,2017-jan26-1536-cn-plate1-125.raw,8:M,0.467,43068.53498,0,0,0,0,1.776,20832.52320,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.421,25543.96098,1.342,9132.69435,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33999.00115,0,19714.36925,1.337543187,17.30024922,0,2017-Jan26-1536-CN-Plate1-141.Raw,2017-jan26-1536-cn-plate1-141.raw,9:M,0.467,39121.93453,0,0,0,0,1.777,19714.36925,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.422,33999.00115,0,0,0,0,1.396,12170.70293,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15910.19122,0,19858.89153,2.843725517,17.08713871,0,2017-Jan26-1536-CN-Plate1-157.Raw,2017-jan26-1536-cn-plate1-157.raw,10:M,0.467,41669.62205,0,0,0,0,1.776,19858.89153,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.576,2041.04858,0.754,15910.19122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19295.30118,0,18913.26435,2.843725517,21.75875381,0,2017-Jan26-1536-CN-Plate1-173.Raw,2017-jan26-1536-cn-plate1-173.raw,11:M,0.468,37904.99018,0,0,0,0,1.776,18913.26435,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.755,19295.30118,0.628,3117.44223,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25045.90530,0,19742.52480,2.843725517,27.05720868,0,2017-Jan26-1536-CN-Plate1-189.Raw,2017-jan26-1536-cn-plate1-189.raw,12:M,0.467,35981.97424,0,0,0,0,1.776,19742.52480,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.754,25045.90530,0,0,0.703,2101.91163,0,0,0,0,0,0,0,0,0,0,0,0
2412.66332,0,19388.73464,2.174082389,2.029011587,0,2017-Jan26-1536-CN-Plate1-205.Raw,2017-jan26-1536-cn-plate1-205.raw,13:M,0.467,54155.08027,0,0,0,0,1.776,19388.73464,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.597,5918.84012,0.725,2412.66332,0,0,0,0,0,0
4347.38527,0,19263.14454,2.174082389,3.679918653,0,2017-Jan26-1536-CN-Plate1-221.Raw,2017-jan26-1536-cn-plate1-221.raw,14:M,0.467,44701.80627,0,0,0,0,1.776,19263.14454,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.725,4347.38527,0.644,10405.23406,0,0,0,0
6386.76329,0,19295.71984,2.174082389,5.39705828,0,2017-Jan26-1536-CN-Plate1-237.Raw,2017-jan26-1536-cn-plate1-237.raw,15:M,0.468,45025.98907,0,0,0,0,1.776,19295.71984,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.725,6386.76329,0,0,0.707,16124.33686,0,0
,0,19318.36714,,0,0,2017-Jan26-1536-CN-Plate1-253.Raw,2017-jan26-1536-cn-plate1-253.raw,16:M,0.469,49216.36555,0,0,0,0,1.776,19318.36714,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8258.53267,0,18992.06858,1.042356705,3.399446884,0,2017-Jan26-1536-CN-Plate1-269.Raw,2017-jan26-1536-cn-plate1-269.raw,17:M,0.468,46657.46413,0,0,1.396,8258.53267,1.776,18992.06858,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.430,37518.02549
57361.22409,1739.01886,18660.33314,1.042356705,24.03126631,0.698950103,2017-Jan26-1536-CN-Plate1-285.Raw,2017-jan26-1536-cn-plate1-285.raw,18:M,0.467,29000.78220,0,0,1.396,57361.22409,1.776,18660.33314,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.401,1739.01886,0,0,0,0,0,0,0,0,0.428,50306.88855
87846.27971,2392.29260,18537.27240,1.042356705,37.04718214,0.967898327,2017-Jan26-1536-CN-Plate1-301.Raw,2017-jan26-1536-cn-plate1-301.raw,19:M,0.466,15979.09804,0,0,1.396,87846.27971,1.776,18537.27240,0,0,0,0,0,0,0,0,1.316,8444.33083,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.400,2392.29260,0,0,0,0,0,0,0,0,0.426,64871.31867
0,0,19927.55948,0.948682226,0,0,2017-Jan26-1536-CN-Plate1-317.Raw,2017-jan26-1536-cn-plate1-317.raw,20:M,0.468,50516.37392,0,0,0,0,1.776,19927.55948,0,0,0,0,0,0,0,0,0,0,1.076,24426.78729,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.430,41817.15044
53332.93890,2598.74132,18630.51147,0.948682226,20.36820588,1.046163462,2017-Jan26-1536-CN-Plate1-333.Raw,2017-jan26-1536-cn-plate1-333.raw,21:M,0.467,32508.87594,0,0,0,0,1.776,18630.51147,0,0,0,0,0,0,0,0,0,0,0,0,1.224,53332.93890,1.114,26309.66024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.400,2598.74132,0,0,0,0,0,0,0,0,0.430,43398.57969
104939.85170,2708.48816,20105.19988,0.948682226,37.1376218,1.010368553,2017-Jan26-1536-CN-Plate1-349.Raw,2017-jan26-1536-cn-plate1-349.raw,22:M,0.466,16791.11813,0,0,0,0,1.776,20105.19988,0,0,0,0,0,0,0,0,0,0,0,0,1.224,104939.85170,0,0,1.174,18926.58256,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.400,2708.48816,0,0,0,0,0,0,0,0,0.426,64603.11561
756.57822,0,20223.69516,1.337543187,0.375286042,0,2017-Jan26-1536-CN-Plate1-365.Raw,2017-jan26-1536-cn-plate1-365.raw,23:M,0.468,49825.10505,0,0,0,0,1.776,20223.69516,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.311,18515.75867,1.421,756.57822,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.430,40038.84572
65379.93045,1925.04547,19164.87560,1.337543187,34.22216946,0.753349079,2017-Jan26-1536-CN-Plate1-381.Raw,2017-jan26-1536-cn-plate1-381.raw,24:M,0.468,30556.69389,0,0,0,0,1.776,19164.87560,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.422,65379.93045,1.342,19342.58318,0,0,0,0,0,0,0,0,0,0,0,0,0.401,1925.04547,0,0,0,0,0,0,0,0,0.430,45638.70840
2796.41489,3828.61237,20449.22599,1.042356705,1.069060713,1.404189748,2017-Jan26-1536-CN-Plate1-14.Raw,2017-jan26-1536-cn-plate1-14.raw,1:N,0.465,37796.11128,0,0,1.396,2796.41489,1.776,20449.22599,0.640,3828.61237,0,0,1.240,593.27364,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14044.10902,3761.62217,21506.24634,1.042356705,5.105134806,1.311812695,2017-Jan26-1536-CN-Plate1-30.Raw,2017-jan26-1536-cn-plate1-30.raw,2:N,0.465,36844.38056,0.996,1550.25239,1.396,14044.10902,1.776,21506.24634,0.641,3761.62217,0,0,0,0,1.269,1444.14334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8271.32810,2686.94330,19708.30322,1.042356705,3.280980517,1.022517009,2017-Jan26-1536-CN-Plate1-46.Raw,2017-jan26-1536-cn-plate1-46.raw,3:N,0.465,31616.97079,0.996,2415.38966,1.396,8271.32810,1.777,19708.30322,0.643,2686.94330,0,0,0,0,0,0,1.316,7968.44277,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,4428.15891,21338.16499,0.948682226,0,1.556422151,2017-Jan26-1536-CN-Plate1-62.Raw,2017-jan26-1536-cn-plate1-62.raw,4:N,0.467,43817.27543,0,0,0,0,1.777,21338.16499,0.643,4428.15891,0,0,0,0,0,0,0,0,1.076,26394.20930,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9816.25398,4047.93279,21149.07078,0.948682226,3.302452152,1.435500264,2017-Jan26-1536-CN-Plate1-78.Raw,2017-jan26-1536-cn-plate1-78.raw,5:N,0.467,39378.46041,0,0,0,0,1.778,21149.07078,0.644,4047.93279,0,0,0,0,0,0,0,0,0,0,1.226,9816.25398,1.115,25209.58186,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31498.91062,3580.17161,20360.49229,0.948682226,11.0075153,1.31879364,2017-Jan26-1536-CN-Plate1-94.Raw,2017-jan26-1536-cn-plate1-94.raw,6:N,0.466,39161.84098,0,0,0,0,1.776,20360.49229,0.643,3580.17161,0,0,0,0,0,0,0,0,0,0,1.225,31498.91062,0,0,1.173,20759.03187,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1716.70771,4403.59126,20583.73981,1.337543187,0.836644888,1.604515777,2017-Jan26-1536-CN-Plate1-110.Raw,2017-jan26-1536-cn-plate1-110.raw,7:N,0.466,45348.21653,0,0,0,0,1.776,20583.73981,0.643,4403.59126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.311,17252.17951,1.421,1716.70771,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14870.83713,3914.34979,20597.06409,1.337543187,7.242678118,1.425330524,2017-Jan26-1536-CN-Plate1-126.Raw,2017-jan26-1536-cn-plate1-126.raw,8:N,0.467,38919.80818,0,0,0,0,1.776,20597.06409,0.643,3914.34979,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.422,14870.83713,1.342,20640.39026,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16491.19533,3814.12635,20790.07614,1.337543187,7.957289224,1.375942452,2017-Jan26-1536-CN-Plate1-142.Raw,2017-jan26-1536-cn-plate1-142.raw,9:N,0.467,40295.73913,0,0,0,0,1.776,20790.07614,0.644,3814.12635,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.422,16491.19533,0,0,0,0,1.396,20321.66655,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5207.35031,3851.51133,20464.54245,2.843725517,5.427048525,1.411530982,2017-Jan26-1536-CN-Plate1-158.Raw,2017-jan26-1536-cn-plate1-158.raw,10:N,0.466,40316.68930,0,0,0,0,1.776,20464.54245,0.643,3851.51133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.575,12336.86034,0.753,5207.35031,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4435.50392,4217.20805,19101.85105,2.843725517,4.952408524,1.655811318,2017-Jan26-1536-CN-Plate1-174.Raw,2017-jan26-1536-cn-plate1-174.raw,11:N,0.467,38820.23736,0,0,0,0,1.776,19101.85105,0.643,4217.20805,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.754,4435.50392,0.628,23501.59458,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5749.45360,4571.08905,19637.37163,2.843725517,6.244420828,1.745812494,2017-Jan26-1536-CN-Plate1-190.Raw,2017-jan26-1536-cn-plate1-190.raw,12:N,0.467,37800.44721,0,0,0,0,1.776,19637.37163,0.643,4571.08905,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.754,5749.45360,0,0,0.703,16287.47633,0,0,0,0,0,0,0,0,0,0,0,0
946.62358,4392.41898,20573.60688,2.174082389,0.750246803,1.601233239,2017-Jan26-1536-CN-Plate1-206.Raw,2017-jan26-1536-cn-plate1-206.raw,13:N,0.468,43260.95414,0,0,0,0,1.776,20573.60688,0.644,4392.41898,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.597,12556.38769,0.724,946.62358,0,0,0,0,0,0
7156.47388,19334.51174,20039.61207,2.174082389,5.82300352,7.236110219,2017-Jan26-1536-CN-Plate1-222.Raw,2017-jan26-1536-cn-plate1-222.raw,14:N,0.467,36942.50768,0,0,0,0,1.776,20039.61207,0.644,19334.51174,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.723,7156.47388,0.644,19334.51174,0,0,0,0
7497.92363,4088.85142,19672.85652,2.174082389,6.214566797,1.558817164,2017-Jan26-1536-CN-Plate1-238.Raw,2017-jan26-1536-cn-plate1-238.raw,15:N,0.468,34853.53114,0,0,0,0,1.776,19672.85652,0.644,4088.85142,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.724,7497.92363,0,0,0.707,20465.63944,0,0
,4468.56252,20003.69830,,0,1.67540118,2017-Jan26-1536-CN-Plate1-254.Raw,2017-jan26-1536-cn-plate1-254.raw,16:N,0.468,41167.23021,0,0,0,0,1.776,20003.69830,0.644,4468.56252,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,22287.23583,19660.21320,1.042356705,0,8.502159728,2017-Jan26-1536-CN-Plate1-270.Raw,2017-jan26-1536-cn-plate1-270.raw,17:N,0.468,47240.63783,0,0,0,0,1.776,19660.21320,0.641,22287.23583,0,0,1.241,974.14047,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.432,21611.35757
7954.33252,27018.79244,19677.39822,1.042356705,3.160193721,10.29815762,2017-Jan26-1536-CN-Plate1-286.Raw,2017-jan26-1536-cn-plate1-286.raw,18:N,0.468,46321.44515,0,0,1.396,7954.33252,1.776,19677.39822,0.641,27018.79244,0,0,0,0,1.269,5010.53084,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.431,26528.40355
19700.56352,33549.84640,19002.74746,1.042356705,8.104754995,13.241446,2017-Jan26-1536-CN-Plate1-302.Raw,2017-jan26-1536-cn-plate1-302.raw,19:N,0.468,41007.59037,0,0,1.396,19700.56352,1.776,19002.74746,0.641,33549.84640,0,0,0,0,0,0,1.315,32980.80979,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.430,33733.09506
0,22237.77291,20079.47546,0.948682226,0,8.306158262,2017-Jan26-1536-CN-Plate1-318.Raw,2017-jan26-1536-cn-plate1-318.raw,20:N,0.468,46238.48447,0,0,0,0,1.776,20079.47546,0.641,22237.77291,0,0,0,0,0,0,0,0,1.076,23837.82435,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.432,23779.07994
5500.88464,24946.90590,19523.97167,0.948682226,2.004686227,9.583183283,2017-Jan26-1536-CN-Plate1-334.Raw,2017-jan26-1536-cn-plate1-334.raw,21:N,0.469,46547.10518,0,0,0,0,1.777,19523.97167,0.642,24946.90590,0,0,0,0,0,0,0,0,0,0,1.226,5500.88464,1.115,38381.63622,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.433,26200.62921
19310.70950,31620.21865,19929.39008,0.948682226,6.894237827,11.89959376,2017-Jan26-1536-CN-Plate1-350.Raw,2017-jan26-1536-cn-plate1-350.raw,22:N,0.468,43267.50097,0,0,0,0,1.776,19929.39008,0.641,31620.21865,0,0,0,0,0,0,0,0,0,0,1.224,19310.70950,0,0,1.174,50571.62920,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.430,32482.61469
0,20141.09252,20312.33119,1.337543187,0,7.436773075,2017-Jan26-1536-CN-Plate1-366.Raw,2017-jan26-1536-cn-plate1-366.raw,23:N,0.469,43145.94533,0,0,0,0,1.776,20312.33119,0.641,20141.09252,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.311,20272.21058,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.433,23746.75798
9660.15631,25439.71388,20715.90915,1.337543187,4.677881799,9.210209288,2017-Jan26-1536-CN-Plate1-382.Raw,2017-jan26-1536-cn-plate1-382.raw,24:N,0.468,42219.16019,0,0,0,0,1.776,20715.90915,0.641,25439.71388,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.422,9660.15631,1.342,36611.22783,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.432,27997.49405
4700.52606,5341.50555,20065.61144,1.042356705,1.831351486,1.99651492,2017-Jan26-1536-CN-Plate1-15.Raw,2017-jan26-1536-cn-plate1-15.raw,1:O,0.465,35616.91648,0.997,11346.19427,1.396,4700.52606,1.776,20065.61144,0,0,0.525,5341.50555,1.239,3651.38113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22430.19779,6401.99133,19428.99621,1.042356705,9.025273637,2.471302977,2017-Jan26-1536-CN-Plate1-31.Raw,2017-jan26-1536-cn-plate1-31.raw,2:O,0.465,29485.85344,0.998,12228.42036,1.396,22430.19779,1.776,19428.99621,0,0,0.525,6401.99133,0,0,1.269,1535.81921,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
79674.12815,7703.38533,19619.64000,1.042356705,31.74709006,2.944773269,2017-Jan26-1536-CN-Plate1-47.Raw,2017-jan26-1536-cn-plate1-47.raw,3:O,0.465,18850.52079,0,0,1.396,79674.12815,1.777,19619.64000,0,0,0.525,7703.38533,0,0,0,0,1.316,3507.63473,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,6550.21878,20340.99472,0.948682226,0,2.41515436,2017-Jan26-1536-CN-Plate1-63.Raw,2017-jan26-1536-cn-plate1-63.raw,4:O,0.467,41903.36137,0,0,0,0,1.778,20340.99472,0,0,0.525,6550.21878,0,0,0,0,0,0,1.076,20571.79584,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
126425.0496,7145.61527,19562.25171,0.948682226,45.98289688,2.73956785,2017-Jan26-1536-CN-Plate1-79.Raw,2017-jan26-1536-cn-plate1-79.raw,5:O,0.465,8553.80977,0,0,0,0,1.776,19562.25171,0,0,0.525,7145.61527,0,0,0,0,0,0,0,0,1.223,126425.0496,1.112,3100.48992,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
132061.2804,7641.98106,20018.05375,0.948682226,46.93920076,2.863158432,2017-Jan26-1536-CN-Plate1-95.Raw,2017-jan26-1536-cn-plate1-95.raw,6:O,0.465,4603.62899,0,0,0,0,1.776,20018.05375,0,0,0.525,7641.98106,0,0,0,0,0,0,0,0,1.223,132061.2804,0,0,1.173,1856.06222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1323.38500,6469.63171,19948.98676,1.337543187,0.66547915,2.432315968,2017-Jan26-1536-CN-Plate1-111.Raw,2017-jan26-1536-cn-plate1-111.raw,7:O,0.466,42747.88122,0,0,0,0,1.776,19948.98676,0,0,0.525,6469.63171,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.311,15670.42117,1.421,1323.38500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
135055.4456,7738.65190,21921.23073,1.337543187,61.80395318,2.647656576,2017-Jan26-1536-CN-Plate1-127.Raw,2017-jan26-1536-cn-plate1-127.raw,8:O,0.466,8301.62476,0,0,0,0,1.777,21921.23073,0,0,0.525,7738.65190,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.422,135055.4456,1.343,2285.51050,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
