product,additive,internal_standard,corr_factor,product_scaled,additive_scaled,Sample Name,Data File,Location,Prod-to-IS-Ratio,UV210_BTMG Rt(min),UV210_BTMG AreaAbs,UV210_Toluidine Rt(min),UV210_Toluidine AreaAbs,UV210_Additive_21 Rt(min),UV210_Additive_21 AreaAbs,UV210_Et-I Rt(min),UV210_Et-I AreaAbs,UV210_Et_product Rt(min),UV210_Et_product AreaAbs,UV210_Internal_standard Rt(min),UV210_Internal_standard AreaAbs,UV210_2pyr-Cl Rt(min),UV210_2pyr-Cl AreaAbs,UV210_2pyr_product Rt(min),UV210_2pyr_product AreaAbs,UV210_2pyr-Br Rt(min),UV210_2pyr-Br AreaAbs,UV210_2pyr-I Rt(min),UV210_2pyr-I AreaAbs,UV210_3pyr-Cl Rt(min),UV210_3pyr-Cl AreaAbs,UV210_3pyr_product Rt(min),UV210_3pyr_product AreaAbs,UV210_3pyr-Br Rt(min),UV210_3pyr-Br AreaAbs,UV210_3pyr-I Rt(min),UV210_3pyr-I AreaAbs,UV210_MTBD Rt(min),UV210_MTBD AreaAbs,UV210_CF3_product Rt(min),UV210_CF3_product AreaAbs,UV210_CF3-I Rt(min),UV210_CF3-I AreaAbs,UV210_OMe-Cl Rt(min),UV210_OMe-Cl AreaAbs,UV210_OMe-Br Rt(min),UV210_OMe-Br AreaAbs,UV210_OMe_product Rt(min),UV210_OMe_product AreaAbs,UV210_OMe-I Rt(min),UV210_OMe-I AreaAbs,UV210_Et-Cl Rt(min),UV210_Et-Cl AreaAbs,UV210_Et-Br Rt(min),UV210_Et-Br AreaAbs,UV210_Additive_23 Rt(min),UV210_Additive_23 AreaAbs,UV210_CF3-Cl Rt(min),UV210_CF3-Cl AreaAbs,UV210_CF3-Br Rt(min),UV210_CF3-Br AreaAbs,UV210_Additive_25 Rt(min),UV210_Additive_25 AreaAbs,UV210_Additive_27 Rt(min),UV210_Additive_27 AreaAbs
0,36724.81558,22778.32999,0.948682226,0,12.09202418,2017-Feb17-1536-CN-Plate4-276.Raw,2017-feb17-1536-cn-plate4-276.raw,L:12,0.0000,0,0,0.470,50936.50829,0,0,0,0,0,0,1.776,22778.32999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.306,49466.43984,0,0,0,0,1.076,31516.85090,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.965,36724.81558
118225.6043,41205.78579,22742.35614,0.948682226,36.98776703,13.58889077,2017-Feb17-1536-CN-Plate4-277.Raw,2017-feb17-1536-cn-plate4-277.raw,L:13,0.0000,0,0,0.469,17063.87162,0,0,0,0,0,0,1.776,22742.35614,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.306,50026.01319,0,0,0,0,0,0,1.115,13397.89475,1.225,118225.6043,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.965,41205.78579
157616.7599,46711.58731,25293.04941,0.948682226,44.33872807,13.85111377,2017-Feb17-1536-CN-Plate4-278.Raw,2017-feb17-1536-cn-plate4-278.raw,L:14,0.0000,0,0,0,0,0,0,0,0,0,0,1.776,25293.04941,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.307,48440.69654,0,0,0,0,0,0,0,0,1.226,157616.7599,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.965,46711.58731
9794.68147,35615.63072,23253.19546,1.337543187,4.225486824,11.48733433,2017-Feb17-1536-CN-Plate4-279.Raw,2017-feb17-1536-cn-plate4-279.raw,L:15,0.0000,0,0,0.470,50904.83036,0,0,0,0,1.427,9794.68147,1.776,23253.19546,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.305,48869.67426,0,0,0,0,0,0,0,0,0,0,0,0,1.312,30584.33863,0,0,0,0,0,0,0,0,0,0,0.965,35615.63072
136785.8316,41475.71597,23171.04975,1.337543187,59.21946541,13.42485011,2017-Feb17-1536-CN-Plate4-280.Raw,2017-feb17-1536-cn-plate4-280.raw,L:16,0.0000,0,0,0.469,14964.16037,0,0,0,0,1.423,136785.8316,1.777,23171.04975,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.307,49313.65168,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.344,14817.57710,0,0,0,0,0,0,0,0,0.965,41475.71597
172385.6796,45431.29264,23181.44008,1.337543187,74.59845802,14.69859913,2017-Feb17-1536-CN-Plate4-281.Raw,2017-feb17-1536-cn-plate4-281.raw,L:17,0.0000,0,0,0,0,0,0,1.401,582.73957,1.423,172385.6796,1.776,23181.44008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.306,47860.39383,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.965,45431.29264
84551.47515,45198.45516,23111.97169,2.843725517,78.02488381,14.66722175,2017-Feb17-1536-CN-Plate4-282.Raw,2017-feb17-1536-cn-plate4-282.raw,L:18,0.0000,0,0,0.469,4625.75241,0,0,0,0,0,0,1.776,23111.97169,0.577,7844.78286,0.759,84551.47515,0,0,0,0,0,0,0,0,0,0,0,0,0.306,49318.31614,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.965,45198.45516
88100.06083,43650.28112,23273.04551,2.843725517,80.73687357,14.06679278,2017-Feb17-1536-CN-Plate4-283.Raw,2017-feb17-1536-cn-plate4-283.raw,L:19,0.0000,0,0,0,0,0,0,0,0,0,0,1.776,23273.04551,0,0,0.758,88100.06083,0.628,2270.82772,0,0,0,0,0,0,0,0,0,0,0.306,47337.24448,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.965,43650.28112
94914.49811,47746.14437,22939.53539,2.843725517,88.24637541,15.61043311,2017-Feb17-1536-CN-Plate4-284.Raw,2017-feb17-1536-cn-plate4-284.raw,L:20,0.0000,0,0,0,0,0,0,0,0,0,0,1.776,22939.53539,0,0,0.759,94914.49811,0,0,0.707,1576.76586,0,0,0,0,0,0,0,0,0.306,47729.79499,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.965,47746.14437
2816.77670,37404.88966,23466.05881,2.174082389,1.957264533,11.95499742,2017-Feb17-1536-CN-Plate4-285.Raw,2017-feb17-1536-cn-plate4-285.raw,L:21,0.0000,0,0,0.469,49271.81716,0,0,0,0,0,0,1.776,23466.05881,0,0,0,0,0,0,0,0,0.598,24662.71454,0.729,2816.77670,0,0,0,0,0.305,47007.07545,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.965,37404.88966
92957.45687,44666.48815,23056.06983,2.174082389,65.74098646,14.52973832,2017-Feb17-1536-CN-Plate4-286.Raw,2017-feb17-1536-cn-plate4-286.raw,L:22,0.0000,0,0,0.469,10289.92903,0,0,0,0,0,0,1.776,23056.06983,0,0,0,0,0,0,0,0,0,0,0.725,92957.45687,0.645,8010.18492,0,0,0.305,46772.77533,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.965,44666.48815
117211.0853,45594.19530,22796.21849,2.174082389,83.83843021,15.00057849,2017-Feb17-1536-CN-Plate4-287.Raw,2017-feb17-1536-cn-plate4-287.raw,L:23,0.0000,0,0,0,0,0,0,0,0,0,0,1.776,22796.21849,0,0,0,0,0,0,0,0,0,0,0.725,117211.0853,0,0,0.699,4576.45468,0.307,47010.60031,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.965,45594.19530
,36662.98976,22783.93161,,0,12.06869947,2017-Feb17-1536-CN-Plate4-288.Raw,2017-feb17-1536-cn-plate4-288.raw,L:24,0.0000,0,0,0.470,50797.09554,0,0,0,0,0,0,1.776,22783.93161,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.306,48284.36462,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.965,36662.98976
127878.5764,65545.57797,21075.62468,1.337543187,60.8676331,23.32513709,2017-Feb17-1536-CN-Plate4-289.Raw,2017-feb17-1536-cn-plate4-289.raw,M:1,0.0000,0.430,75737.80451,0.466,15468.73967,0.925,65545.57797,1.396,18625.56515,1.422,127878.5764,1.776,21075.62468,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20081.27105,37175.11012,21114.96869,2.843725517,20.28381752,13.20453419,2017-Feb17-1536-CN-Plate4-290.Raw,2017-feb17-1536-cn-plate4-290.raw,M:2,0.0000,0.431,63180.83379,0.467,39214.71525,0.925,37175.11012,0,0,0,0,1.776,21114.96869,0.576,32862.40467,0.757,20081.27105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30612.79730,45288.90822,21588.53852,2.843725517,30.24326754,15.73366402,2017-Feb17-1536-CN-Plate4-291.Raw,2017-feb17-1536-cn-plate4-291.raw,M:3,0.0000,0.432,66351.16261,0.468,35405.68807,0.925,45288.90822,0,0,0,0,1.776,21588.53852,0,0,0.758,30612.79730,0.629,27469.27287,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
54507.21813,61333.45490,21701.27606,2.843725517,53.5695113,21.19695222,2017-Feb17-1536-CN-Plate4-292.Raw,2017-feb17-1536-cn-plate4-292.raw,M:4,0.0000,0.430,72872.19516,0.467,22644.00181,0.925,61333.45490,0,0,0,0,1.776,21701.27606,0,0,0.758,54507.21813,0,0,0.705,23657.17559,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2323.93315,22471.29846,21954.01998,2.174082389,1.726024029,7.676714271,2017-Feb17-1536-CN-Plate4-293.Raw,2017-feb17-1536-cn-plate4-293.raw,M:5,0.0000,0.432,60130.60358,0.468,48646.54519,0.925,22471.29846,0,0,0,0,1.776,21954.01998,0,0,0,0,0,0,0,0,0.597,24426.69484,0.729,2323.93315,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50140.86964,51557.90421,22140.97016,2.174082389,36.92601799,17.46464942,2017-Feb17-1536-CN-Plate4-294.Raw,2017-feb17-1536-cn-plate4-294.raw,M:6,0.0000,0.431,67372.29681,0.468,31196.43471,0.925,51557.90421,0,0,0,0,1.776,22140.97016,0,0,0,0,0,0,0,0,0,0,0.726,50140.86964,0.645,17764.63021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
76739.55210,61761.12100,22117.73221,2.174082389,56.57387493,20.94285269,2017-Feb17-1536-CN-Plate4-295.Raw,2017-feb17-1536-cn-plate4-295.raw,M:7,0.0000,0.432,72389.69717,0.468,16934.10582,0.926,61761.12100,0,0,0,0,1.777,22117.73221,0,0,0,0,0,0,0,0,0,0,0.726,76739.55210,0,0,0.710,20712.63101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,20891.43835,22511.15776,,0,6.960361139,2017-Feb17-1536-CN-Plate4-296.Raw,2017-feb17-1536-cn-plate4-296.raw,M:8,0.0000,0.432,65314.31332,0.468,51508.38967,0.925,20891.43835,0,0,0,0,1.776,22511.15776,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22679.54103,0,22303.19825,1.042356705,7.949590254,0,2017-Feb17-1536-CN-Plate4-297.Raw,2017-feb17-1536-cn-plate4-297.raw,M:9,0.0000,0,0,0.469,42862.37047,0,0,0,0,0,0,1.776,22303.19825,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.305,47142.46135,1.397,22679.54103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.239,5761.33808,0,0,0,0,0,0
85545.06454,3976.40403,22064.27937,1.042356705,30.30978378,1.351643067,2017-Feb17-1536-CN-Plate4-298.Raw,2017-feb17-1536-cn-plate4-298.raw,M:10,0.0000,0,0,0.469,21505.08103,0.925,3976.40403,0,0,0,0,1.776,22064.27937,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.305,47625.89822,1.397,85545.06454,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.269,1956.63147,0,0,0,0
128472.548,27886.34603,21321.24092,1.042356705,47.10591975,9.809353783,2017-Feb17-1536-CN-Plate4-299.Raw,2017-feb17-1536-cn-plate4-299.raw,M:11,0.0000,0,0,0.469,3637.32946,0.925,27886.34603,0,0,0,0,1.776,21321.24092,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.306,46949.01965,1.397,128472.548,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
778.09746,0,21587.91515,0.948682226,0.256451547,0,2017-Feb17-1536-CN-Plate4-300.Raw,2017-feb17-1536-cn-plate4-300.raw,M:12,0.0000,0,0,0.470,49370.10527,0,0,0,0,0,0,1.776,21587.91515,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.306,46674.13838,0,0,0,0,1.077,31102.55122,0,0,1.228,778.09746,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
82922.99653,0,21887.84721,0.948682226,26.95590806,0,2017-Feb17-1536-CN-Plate4-301.Raw,2017-feb17-1536-cn-plate4-301.raw,M:13,0.0000,0,0,0.469,26683.56627,0,0,0,0,0,0,1.776,21887.84721,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.305,47819.46406,0,0,0,0,0,0,1.115,30908.99216,1.225,82922.99653,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
154511.0359,33688.30173,22429.24919,0.948682226,49.01475041,11.26485603,2017-Feb17-1536-CN-Plate4-302.Raw,2017-feb17-1536-cn-plate4-302.raw,M:14,0.0000,0,0,0,0,0.925,33688.30173,0,0,0,0,1.776,22429.24919,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.305,47621.20316,0,0,0,0,0,0,0,0,1.225,154511.0359,1.175,4962.17290,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1644.55346,0,22687.05718,1.337543187,0.727174946,0,2017-Feb17-1536-CN-Plate4-303.Raw,2017-feb17-1536-cn-plate4-303.raw,M:15,0.0000,0,0,0.470,48295.22303,0,0,0,0,1.422,1644.55346,1.776,22687.05718,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.305,46715.74932,0,0,0,0,0,0,0,0,0,0,0,0,1.312,30121.53391,0,0,0,0,0,0,0,0,0,0,0,0
77524.59611,0,22431.17478,1.337543187,34.67021781,0,2017-Feb17-1536-CN-Plate4-304.Raw,2017-feb17-1536-cn-plate4-304.raw,M:16,0.0000,0,0,0.470,31328.04286,0,0,0,0,1.423,77524.59611,1.776,22431.17478,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.306,48880.01833,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.344,28188.39831,0,0,0,0,0,0,0,0,0,0
165353.1027,33614.51264,22601.25459,1.337543187,73.39202626,11.1546394,2017-Feb17-1536-CN-Plate4-305.Raw,2017-feb17-1536-cn-plate4-305.raw,M:17,0.0000,0,0,0,0,0.925,33614.51264,1.401,1096.53735,1.422,165353.1027,1.776,22601.25459,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.306,47628.53810,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31856.59222,0,22987.39898,2.843725517,29.55686861,0,2017-Feb17-1536-CN-Plate4-306.Raw,2017-feb17-1536-cn-plate4-306.raw,M:18,0.0000,0,0,0.470,34854.13201,0,0,0,0,0,0,1.776,22987.39898,0.578,29143.38836,0.759,31856.59222,0,0,0,0,0,0,0,0,0,0,0,0,0.306,48071.53949,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
43969.70268,0,22838.07284,2.843725517,41.06227561,0,2017-Feb17-1536-CN-Plate4-307.Raw,2017-feb17-1536-cn-plate4-307.raw,M:19,0.0000,0,0,0.469,27391.31913,0,0,0,0,0,0,1.776,22838.07284,0,0,0.758,43969.70268,0.629,22421.23839,0,0,0,0,0,0,0,0,0,0,0.305,47033.95687,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
92919.56130,32619.29775,22930.47192,2.843725517,86.42573792,10.66897943,2017-Feb17-1536-CN-Plate4-308.Raw,2017-feb17-1536-cn-plate4-308.raw,M:20,0.0000,0,0,0,0,0.925,32619.29775,0,0,0,0,1.776,22930.47192,0,0,0.759,92919.56130,0,0,0,0,0,0,0,0,0,0,0,0,0.306,49893.84635,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,23062.29584,2.174082389,0,0,2017-Feb17-1536-CN-Plate4-309.Raw,2017-feb17-1536-cn-plate4-309.raw,M:21,0.0000,0,0,0.469,48689.03475,0,0,0,0,0,0,1.776,23062.29584,0,0,0,0,0,0,0,0,0.598,24726.56176,0,0,0,0,0,0,0.305,45689.04862,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
38789.83144,0,23131.73203,2.174082389,27.34305282,0,2017-Feb17-1536-CN-Plate4-310.Raw,2017-feb17-1536-cn-plate4-310.raw,M:22,0.0000,0,0,0.469,34829.33118,0,0,0,0,0,0,1.776,23131.73203,0,0,0,0,0,0,0,0,0,0,0.726,38789.83144,0.645,21796.03302,0,0,0.305,47225.39959,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
107146.77010,26406.67180,22766.44959,2.174082389,76.73986616,8.699206162,2017-Feb17-1536-CN-Plate4-311.Raw,2017-feb17-1536-cn-plate4-311.raw,M:23,0.0000,0,0,0.468,5231.98344,0.925,26406.67180,0,0,0,0,1.776,22766.44959,0,0,0,0,0,0,0,0,0,0,0.724,107146.77010,0,0,0.710,6919.73768,0.306,47846.38754,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,0,22904.55131,,0,0,2017-Feb17-1536-CN-Plate4-312.Raw,2017-feb17-1536-cn-plate4-312.raw,M:24,0.0000,0,0,0.469,50876.24402,0,0,0,0,0,0,1.776,22904.55131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.305,47231.41821,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
134379.2225,57673.77642,22724.83154,1.337543187,59.31991617,19.03439075,2017-Feb17-1536-CN-Plate4-313.Raw,2017-feb17-1536-cn-plate4-313.raw,N:1,0.0000,0.431,77649.82567,0.467,14057.67311,0,0,1.397,19389.78904,1.423,134379.2225,1.777,22724.83154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.221,57673.77642,0,0,0,0,0,0,0,0
21106.84168,0,21962.38521,2.843725517,20.49711258,0,2017-Feb17-1536-CN-Plate4-314.Raw,2017-feb17-1536-cn-plate4-314.raw,N:2,0.0000,0.433,61714.53913,0.469,41545.71050,0,0,0,0,0,0,1.777,21962.38521,0.578,27580.70258,0.759,21106.84168,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32711.62766,0,22488.60358,2.843725517,31.02334366,0,2017-Feb17-1536-CN-Plate4-315.Raw,2017-feb17-1536-cn-plate4-315.raw,N:3,0.0000,0.431,68756.29197,0.468,36172.08442,0,0,0,0,0,0,1.776,22488.60358,0,0,0.758,32711.62766,0.629,21654.60733,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
58752.20492,109741.6729,22361.17185,2.843725517,56.03747384,36.80766609,2017-Feb17-1536-CN-Plate4-316.Raw,2017-feb17-1536-cn-plate4-316.raw,N:4,0.0000,0.430,75365.25858,0.467,22649.65367,0,0,0,0,0,0,1.776,22361.17185,0,0,0.758,58752.20492,0,0,0.705,16688.77253,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.220,109741.6729,0,0,0,0,0,0,0,0
2841.95039,0,22726.68698,2.174082389,2.039001868,0,2017-Feb17-1536-CN-Plate4-317.Raw,2017-feb17-1536-cn-plate4-317.raw,N:5,0.0000,0.433,58755.05303,0.469,48007.46748,0,0,0,0,0,0,1.776,22726.68698,0,0,0,0,0,0,0,0,0.598,24272.74083,0.729,2841.95039,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
65049.04106,0,22304.79507,2.174082389,47.55321922,0,2017-Feb17-1536-CN-Plate4-318.Raw,2017-feb17-1536-cn-plate4-318.raw,N:6,0.0000,0.430,67883.78779,0.467,25504.56479,0,0,0,0,0,0,1.776,22304.79507,0,0,0,0,0,0,0,0,0,0,0.725,65049.04106,0.645,13461.96381,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
81098.12381,83930.15215,22351.36287,2.174082389,59.16216512,28.16276327,2017-Feb17-1536-CN-Plate4-319.Raw,2017-feb17-1536-cn-plate4-319.raw,N:7,0.0000,0.431,68307.81071,0.467,19083.40421,0,0,0,0,0,0,1.776,22351.36287,0,0,0,0,0,0,0,0,0,0,0.725,81098.12381,0,0,0.709,16536.98122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.220,83930.15215,0,0,0,0,0,0,0,0
,0,22749.74130,,0,0,2017-Feb17-1536-CN-Plate4-320.Raw,2017-feb17-1536-cn-plate4-320.raw,N:8,0.0000,0.433,58691.50248,0.469,51383.42047,0,0,0,0,0,0,1.776,22749.74130,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15300.39484,0,23584.31138,1.042356705,5.071740985,0,2017-Feb17-1536-CN-Plate4-321.Raw,2017-feb17-1536-cn-plate4-321.raw,N:9,0.0000,0,0,0.469,46302.58400,0,0,0,0,0,0,1.776,23584.31138,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.305,48020.60739,1.396,15300.39484,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.241,3555.96510,0,0,0,0,0,0
96285.78800,0,23816.41560,1.042356705,31.60555467,0,2017-Feb17-1536-CN-Plate4-322.Raw,2017-feb17-1536-cn-plate4-322.raw,N:10,0.0000,0,0,0.469,18714.45384,0,0,0,0,0,0,1.776,23816.41560,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.306,49223.19349,1.397,96285.78800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
122807.906,0,23077.18382,1.042356705,41.60266431,0,2017-Feb17-1536-CN-Plate4-323.Raw,2017-feb17-1536-cn-plate4-323.raw,N:11,0.0000,0,0,0.468,6657.46474,0,0,0,0,0,0,1.776,23077.18382,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.305,46913.52383,1.396,122807.906,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,23395.67061,0.948682226,0,0,2017-Feb17-1536-CN-Plate4-324.Raw,2017-feb17-1536-cn-plate4-324.raw,N:12,0.0000,0,0,0.469,49931.07086,0,0,0,0,0,0,1.776,23395.67061,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.305,47731.31954,0,0,0,0,1.076,31290.83497,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
65057.13890,65057.13890,22635.73859,0.948682226,20.44948228,21.55567135,2017-Feb17-1536-CN-Plate4-325.Raw,2017-feb17-1536-cn-plate4-325.raw,N:13,0.0000,0,0,0.468,33186.74922,0,0,0,0,0,0,1.776,22635.73859,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.305,47825.28227,0,0,0,0,0,0,1.114,31257.71387,1.225,65057.13890,0,0,0,0,0,0,1.225,65057.13890,0,0,0,0,0,0,0,0
149979.4305,149979.4305,23047.21817,0.948682226,46.3015164,48.80613881,2017-Feb17-1536-CN-Plate4-326.Raw,2017-feb17-1536-cn-plate4-326.raw,N:14,0.0000,0,0,0,0,0,0,0,0,0,0,1.776,23047.21817,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.306,47797.79632,0,0,0,0,0,0,0,0,1.225,149979.4305,0,0,0,0,0,0,1.225,149979.4305,0,0,0,0,0,0,0,0
2396.32298,0,23898.33799,1.337543187,1.005881291,0,2017-Feb17-1536-CN-Plate4-327.Raw,2017-feb17-1536-cn-plate4-327.raw,N:15,0.0000,0,0,0.469,50446.72255,0,0,0,0,1.422,2396.32298,1.776,23898.33799,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.305,47945.13680,0,0,0,0,0,0,0,0,0,0,0,0,1.312,30077.41360,0,0,0,0,0,0,0,0,0,0,0,0
76977.79076,0,22400.62120,1.337543187,34.47263315,0,2017-Feb17-1536-CN-Plate4-328.Raw,2017-feb17-1536-cn-plate4-328.raw,N:16,0.0000,0,0,0.469,31458.42553,0,0,0,0,1.422,76977.79076,1.776,22400.62120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.305,48859.23715,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.343,28105.61765,0,0,0,0,0,0,0,0,0,0
161227.1549,0,22372.56414,1.337543187,72.29221067,0,2017-Feb17-1536-CN-Plate4-329.Raw,2017-feb17-1536-cn-plate4-329.raw,N:17,0.0000,0,0,0,0,0,0,1.397,4030.05877,1.423,161227.1549,1.776,22372.56414,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.307,48051.87670,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34173.95962,3740.94403,23364.44295,2.843725517,31.19527434,1.200845246,2017-Feb17-1536-CN-Plate4-330.Raw,2017-feb17-1536-cn-plate4-330.raw,N:18,0.0000,0,0,0.469,31382.72922,0,0,0,0,0,0,1.776,23364.44295,0.578,28066.47040,0.759,34173.95962,0,0,0,0,0,0,0,0,0,0,0,0,0.306,48774.79567,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.225,3740.94403,0,0,0,0,0,0,0,0
44552.38276,2596.80528,23926.08409,2.843725517,39.71442231,0.814008658,2017-Feb17-1536-CN-Plate4-331.Raw,2017-feb17-1536-cn-plate4-331.raw,N:19,0.0000,0,0,0.469,26524.75194,0,0,0,0,0,0,1.776,23926.08409,0,0,0.758,44552.38276,0.629,23274.78384,0,0,0,0,0,0,0,0,0,0,0.305,48703.66534,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.211,2596.80528,0,0,0,0,0,0,0,0
